Model_Index,mean_A2,std_A2,var_A2,median_A2,skew_A2,damage_type,severity_level,mean_S11,std_S11,var_S11,median_S11,skew_S11,mean_U2,std_U2,var_U2,median_U2,skew_U2
51,-0.0014876802489814,0.2811028577387758,0.0790188166289064,0.0,-1.3791093760713256,1,8,924961.640508486,14968363.90046098,224051917856623.47,0.0,0.1028887680690474,-0.0003024344594155,0.0005732447429044,3.2860953526761284e-07,-0.0002886898873839,0.5497043603841046
52,-0.0014578951186708,0.2829125508762951,0.0800395114433322,0.0,-1.4140758972260037,1,8,936949.1045449948,14594686.183574732,213004864797027.2,0.0,0.1172245842892018,-0.0002876864867604,0.0005591458769516,3.126441117120456e-07,-0.0002809150028042,0.7252450798746536
53,-0.0012969049535899,0.2833579432076548,0.0802917239788725,0.0,-1.4217948473366218,1,8,934002.2390399544,14578000.96231474,212518112057249.5,0.0,0.1177034115425398,-0.0002716861404614,0.0005517787774185,3.0445981920952535e-07,-0.0002681341720744,0.8017787017818352
54,-0.0012261992100992,0.2840855144372349,0.0807045795130684,0.0,-1.409660619573293,1,8,933962.1628414554,14635273.7793391,214191238596210.6,0.0,0.1145823154818913,-0.000265438717734,0.0005504619768755,3.030083879856914e-07,-0.0002619737351778,0.8163452536380928
55,-0.0012292425164662,0.2846969466822276,0.0810523514501831,0.0,-1.4236701555021516,1,8,933924.5304924428,14635229.747088805,214189949750073.03,0.0,0.114588422576182,-0.0002654366730844,0.0005504729775513,3.030204990142968e-07,-0.0002619733859319,0.8166334638839746
56,-0.0012250111619747,0.2841142415809299,0.080720902269107,0.0,-1.408848938951304,1,8,933849.4952906964,14682829.762995228,215585489849098.5,0.0,0.1122282878666867,-0.0002655269742598,0.0005508377395266,3.034222152868493e-07,-0.0002619656152091,0.8063507451557675
57,-0.0012235900394438,0.2840116409285999,0.0806626121829559,0.0,-1.4100918503482531,1,8,934099.2875018184,14576355.82382704,212470149102816.53,0.0,0.117537634721329,-0.0002653397602508,0.0005500051147731,3.0250562627667e-07,-0.0002619875012896,0.8277932384500952
58,-0.0013330051154816,0.2820360405667548,0.0795443281785722,0.0,-1.407779466501206,1,8,934289.1334474612,14575031.002566606,212431528725777.7,0.0,0.1171918117379974,-0.0002785817787123,0.0005535247640058,3.063896643676864e-07,-0.0002753462758846,0.7715270942948863
59,-0.0013346168990619,0.2820847469853724,0.0795718044818015,0.0,-1.4073379753377402,1,8,934274.8248750542,14575017.34344603,212431130561752.53,0.0,0.1171947759186954,-0.0002785804736298,0.0005535287566663,3.0639408445664666e-07,-0.0002753463049884,0.7715876615210322
60,-0.001359741037219,0.2833012078969297,0.0802595743958593,0.0,-1.4155260741838516,1,8,934663.9980308864,14575886.494933205,212456467113176.1,0.0,0.1173118109312678,-0.0002767237503497,0.0005546496666914,3.0763625276092456e-07,-0.0002714610891416,0.7751666776387149
61,-0.0012770787956876,0.2833210985044245,0.0802708448577538,0.0,-1.4127738280961288,1,8,931936.9696696772,14585510.41462745,212737114055205.8,0.0,0.120059633627081,-0.00027378498817,0.0005533888678884,3.062392391028379e-07,-0.0002698333992157,0.7842381540081429
62,-0.0012770788000433,0.2833210985061197,0.0802708448587144,0.0,-1.4127738280308753,1,8,931936.9696834644,14585510.414617958,212737114054928.9,0.0,0.1200596336254392,-0.00027378498817,0.0005533888678884,3.062392391028204e-07,-0.0002698333992157,0.7842381540083384
63,-0.0013597410432543,0.2833012079051461,0.0802595744005148,0.0,-1.4155260740756628,1,8,934663.9980083423,14575886.49494313,212456467113465.56,0.0,0.1173118109345963,-0.0002767237503497,0.0005546496666914,3.0763625276092456e-07,-0.0002714610891416,0.7751666776387166
64,-0.0013587251475323,0.2832326284831007,0.0802207218374461,0.0,-1.416391165732691,1,8,934666.1599132586,14575900.429264698,212456873323838.8,0.0,0.117323569017594,-0.0002767271361693,0.0005546265641741,3.076106256876084e-07,-0.0002711290435399,0.7753668374300688
65,-0.0012763969392557,0.2832825661018468,0.0802490122572472,0.0,-1.4132668907412318,1,8,931938.9851465572,14585529.033074535,212737657174660.2,0.0,0.1200619057945207,-0.0002737877205862,0.0005533734542929,3.0622217991608933e-07,-0.0002695402654353,0.7843644374946432
66,-0.0013587251455532,0.2832326284794852,0.080220721835398,0.0,-1.4163911657897916,1,8,934666.1599256886,14575900.429264223,212456873323825.03,0.0,0.1173235690150572,-0.0002767271361693,0.0005546265641847,3.0761062569937454e-07,-0.0002711290435399,0.7753668377984217
67,-0.0012763969569901,0.2832825660665009,0.0802490122372214,0.0,-1.4132668919109566,1,8,931938.9851415016,14585529.033075286,212737657174682.1,0.0,0.1200619057955186,-0.0002737877205862,0.0005533734542929,3.062221799160906e-07,-0.0002695402654353,0.784364437494636
68,-0.0013367140245946,0.2838774409370556,0.0805864014729715,0.0,-1.423418460710045,1,8,934579.9925115916,14577346.76628949,212499038744650.62,0.0,0.1175850894885456,-0.0002732512512691,0.0005536548481671,3.06533690899008e-07,-0.0002680326579138,0.7912431302641982
69,-0.0013367140245946,0.2838774409370556,0.0805864014729715,0.0,-1.423418460710045,1,8,934579.9925115916,14577346.76628949,212499038744650.62,0.0,0.1175850894885456,-0.0002732512512691,0.0005536548481671,3.06533690899008e-07,-0.0002680326579138,0.7912431302641982
70,-0.0013513316165309,0.2831437278002593,0.0801703705926273,0.0,-1.4177565375787038,1,8,933333.132709351,14594217.782839986,212991192692962.84,0.0,0.1199671273243202,-0.0002782620355326,0.0005562350587249,3.093974405547618e-07,-0.0002718905452638,0.7604151084300943
71,-0.0013523686894546,0.2832944127258556,0.0802557242816874,0.0,-1.415131926922523,1,8,933353.8129267228,14593929.928569617,212982790759999.9,0.0,0.1198671334023827,-0.0002783284273562,0.0005562691145715,3.0943532782622785e-07,-0.000271698780125,0.760010037999965
72,-0.0013379473583095,0.2839852802529919,0.0806476394003703,0.0,-1.4215156512115128,1,8,934574.1604463354,14577263.216344047,212496602878577.2,0.0,0.1175552615587832,-0.0002732784017865,0.0005536664109845,3.065464946524895e-07,-0.0002681850746739,0.7910935674047145
73,-0.0013367140261075,0.2838774409372147,0.0805864014730618,0.0,-1.423418460691106,1,8,934579.9925078362,14577346.76628976,212499038744658.5,0.0,0.1175850894893079,-0.0002732512512691,0.0005536548481671,3.0653369089900744e-07,-0.0002680326579138,0.7912431302642033
74,-0.0013523686937605,0.2832944127337687,0.0802557242861709,0.0,-1.415131926858044,1,8,933353.8129253174,14593929.928569453,212982790759995.2,0.0,0.1198671334026811,-0.0002783284273561,0.0005562691145715,3.094353278262628e-07,-0.000271698780125,0.7600100379995943
75,-0.0012523639804548,0.2839152458100289,0.0806078668033691,0.0,-1.4201533105568578,1,8,931831.4404647877,14587114.2647665,212783902573354.28,0.0,0.1203632151749453,-0.0002703248865119,0.0005524534223786,3.052047838979063e-07,-0.0002661808102857,0.8000045501420951
76,-0.0012536979515972,0.2839094383917165,0.0806045692078999,0.0,-1.42063381798186,1,8,931837.8057038574,14587114.916741664,212783921594227.2,0.0,0.1203764275739187,-0.0002702983010009,0.0005524397964847,3.0518972874007335e-07,-0.0002663744962774,0.8001228343771055
77,-0.001343326274948,0.2839615039125561,0.0806341357042806,0.0,-1.4238045792427587,1,8,934540.2085482234,14577588.730791517,212506093204099.75,0.0,0.1176387105016422,-0.0002731982029692,0.0005536268739617,3.065027155727044e-07,-0.0002677790471352,0.7924096587258815
78,-0.0013436355095232,0.2839772373973475,0.0806430713598294,0.0,-1.424226479611192,1,8,934545.3357570716,14577565.63888692,212505419956056.62,0.0,0.1176271254134201,-0.0002732362374466,0.0005536352435042,3.065119828500584e-07,-0.000267693598289,0.7922537638187529
79,-0.0013444762277241,0.2831221037424972,0.0801581256275773,0.0,-1.4162501640289544,1,8,933259.0218849706,14595053.395939648,213015583630329.47,0.0,0.1201656329083274,-0.0002782136917995,0.0005561446492206,3.0929687085675977e-07,-0.0002719594631344,0.7614484269034294
80,-0.0013444762277241,0.2831221037424972,0.0801581256275773,0.0,-1.4162501640289544,1,8,933259.0218849706,14595053.395939648,213015583630329.47,0.0,0.1201656329083274,-0.0002782136917995,0.0005561446492206,3.0929687085675977e-07,-0.0002719594631344,0.7614484269034294
81,-0.000704342945246,0.2741559787745243,0.0751615006978174,0.0,-1.248908662148399,1,8,934639.4276825674,14576463.754094722,212473295574437.2,0.0,0.1175415472434828,-0.000270396418053,0.0005520627448568,3.047732742589136e-07,-0.000264376780251,0.7977332218059126
82,-0.0007042285275675,0.2741579059445889,0.075162557391922,0.0,-1.2488826777806568,1,8,934639.4433646676,14576463.74812016,212473295400261.2,0.0,0.1175415425716683,-0.0002703964291534,0.0005520626769026,3.0477319922894655e-07,-0.000264376780251,0.7977320716547941
83,-0.0007213832998063,0.2740204812154557,0.0750872241255499,0.0,-1.2534999240449098,1,8,934632.5710796874,14576465.492898883,212473346265671.97,0.0,0.1175422889815525,-0.0002704162886752,0.0005519969292787,3.047006099331352e-07,-0.0002643936604727,0.7968528065213506
84,-0.0007212646244299,0.2740223077885974,0.0750882251657888,0.0,-1.2534731585359642,1,8,934632.5868189848,14576465.468248451,212473345547039.6,0.0,0.1175422837641186,-0.0002704162974527,0.0005519968593899,3.047005327763623e-07,-0.0002643937477841,0.7968516824192721
85,-0.0013082989286927,0.2846156598485337,0.0810060738310162,0.0,-1.4231766083686768,1,8,934384.4634697436,14576625.902768644,212478022709265.84,0.0,0.117551140125406,-0.0002701106735835,0.0005527882616796,3.0557486225086375e-07,-0.0002648425870575,0.8049528056493597
86,-0.0013063263599516,0.2845908878632613,0.0809919734547994,0.0,-1.423363650478272,1,8,934443.8328638212,14576609.662046324,212477549239662.2,0.0,0.1175391732853634,-0.0002701128139236,0.0005527743294619,3.055594593120576e-07,-0.0002648364752531,0.8047704188167524
87,-0.0013062606984445,0.2845906799129361,0.0809918550933072,0.0,-1.4232851418770485,1,8,934438.6864600888,14576612.23910156,212477624369125.44,0.0,0.1175395102138302,-0.0002701129568649,0.0005527746364394,3.0555979869075584e-07,-0.0002648345544002,0.8047730918918695
88,-0.0013083344217918,0.2846162662894759,0.0810064190365618,0.0,-1.4231007547238703,1,8,934378.538213422,14576628.078904564,212478086150709.0,0.0,0.1175518782052982,-0.000270110721047,0.0005527889978354,3.055756761278766e-07,-0.0002648352528922,0.8049628803727629
89,-0.0006317730984394,0.2740615978938536,0.0751097594401323,0.0,-1.249887189872251,1,8,931929.8521564626,14585999.799652772,212751390155470.7,0.0,0.1202692778127042,-0.0002674913546519,0.0005508705477469,3.034583603750005e-07,-0.0002622174215503,0.8057039840856486
90,-0.0007184650197323,0.2755727339220352,0.0759403316812648,0.0,-1.272227372554653,1,8,931926.5559773996,14586003.860915042,212751508630628.53,0.0,0.1202667801442051,-0.000267500824182,0.0005508559830731,3.034423140875324e-07,-0.0002620109880808,0.8060393377871894
91,-0.0012132207454968,0.2845316582759286,0.0809582645612498,0.0,-1.4184082779503662,1,8,931736.781229878,14586148.80917589,212755737083423.25,0.0,0.1202654079462871,-0.0002672089653399,0.0005515766088289,3.0423675540719337e-07,-0.0002621547027956,0.8126738603936654
92,-0.0012153512500299,0.2845570456289782,0.0809727122170923,0.0,-1.4182703949933206,1,8,931676.8344152352,14586165.196082134,212756215127397.72,0.0,0.1202775698864644,-0.0002672067713522,0.0005515906712562,3.0425226861696965e-07,-0.0002621533349156,0.8128560568455107
93,-0.0006490987888502,0.2749741154853703,0.0756107641869617,0.0,-1.247691658028207,1,8,934669.2111673424,14576456.311578128,212473078603345.75,0.0,0.117540168362897,-0.0002704370961872,0.0005519200832916,3.046157783406955e-07,-0.0002646561770234,0.7960168225939807
94,-0.0006326594908617,0.2751061957875225,0.0756834189606827,0.0,-1.2433840573697443,1,8,934675.7754696223,14576454.683301022,212473031134328.28,0.0,0.1175394844399829,-0.0002704185095903,0.0005519813754776,3.0468343887418785e-07,-0.0002646717475727,0.7968356294238171
95,-0.0006489740110919,0.2749760703000246,0.0756118392376441,0.0,-1.247664382533356,1,8,934669.222710312,14576456.287943326,212473077914322.5,0.0,0.1175401651161056,-0.0002704371046974,0.0005519200170732,3.046157052461139e-07,-0.0002646561770234,0.796015656953887
96,-0.0006325460722184,0.2751080820434701,0.0756844568056366,0.0,-1.243358950797115,1,8,934675.7904820666,14576454.658441208,212473030409592.4,0.0,0.1175394791575216,-0.0002704185203476,0.0005519813049626,3.046833610283173e-07,-0.0002646718348842,0.7968345013700733
97,-0.0013079082043387,0.2845962076611395,0.0809950014151024,0.0,-1.423213693618852,1,8,934378.8397284194,14576630.26618508,212478149917062.9,0.0,0.117553569917125,-0.0002701111620349,0.0005527851529733,3.0557142534777377e-07,-0.0002646032080519,0.8050004871295906
98,-0.0013058574413195,0.2845707678751462,0.0809805219290503,0.0,-1.4234152089758294,1,8,934438.9977118536,14576614.35517038,212477686059359.2,0.0,0.1175412126899141,-0.0002701133919906,0.0005527708037345,3.055555614613188e-07,-0.0002645981439854,0.8048110553899183
99,-0.0013078747704142,0.2845953942547892,0.0809945384310389,0.0,-1.423293291518524,1,8,934384.5322738662,14576628.217386711,212478090187914.53,0.0,0.1175529184512079,-0.0002701111182622,0.0005527843195971,3.0557050399253306e-07,-0.0002646049542818,0.8049922112088944
100,-0.0013078747704142,0.2845953942547892,0.0809945384310389,0.0,-1.423293291518524,1,8,934384.5322738662,14576628.217386711,212478090187914.53,0.0,0.1175529184512079,-0.0002701111182622,0.0005527843195971,3.0557050399253306e-07,-0.0002646049542818,0.8049922112088944
101,-0.00130592191202,0.2845708861044245,0.0809805892182573,0.0,-1.4234938074672752,1,8,934443.8666200138,14576612.01814726,212477617927595.12,0.0,0.1175409260387648,-0.0002701132568198,0.0005527704054655,3.05555121158578e-07,-0.0002646043431013,0.8048098560565196
102,-0.0007068596255202,0.2741409901723442,0.0751532824926733,0.0,-1.2496320327013697,1,8,934638.9448160174,14576466.347517552,212473371180311.7,0.0,0.1175433463500937,-0.0002703968735853,0.0005520591940194,3.047693537014403e-07,-0.0002646627835929,0.7977830290248937
103,-0.000706873273069,0.2741394506717067,0.0751524384145851,0.0,-1.2496249125982108,1,8,934638.8921572348,14576466.325994212,212473370552843.2,0.0,0.1175433580972704,-0.00027039681794,0.0005520593062959,3.047694776679761e-07,-0.000264662929112,0.7977835091255817
104,-0.000706873273069,0.2741394506717067,0.0751524384145851,0.0,-1.2496249125982108,1,8,934638.8921572348,14576466.325994212,212473370552843.2,0.0,0.1175433580972704,-0.00027039681794,0.0005520593062959,3.047694776679761e-07,-0.000264662929112,0.7977835091255817
105,-0.0007233865786578,0.2740103396900264,0.0750816662570436,0.0,-1.2540864198620545,1,8,934632.284519586,14576468.00522549,212473419507362.4,0.0,0.1175440450282805,-0.0002704161607651,0.0005519953703965,3.046988889392401e-07,-0.0002646445354912,0.7969286687524161
106,-0.0007234106540572,0.2740086742248029,0.0750807535504342,0.0,-1.2540838266113783,1,8,934632.2279062972,14576467.998121858,212473419300270.62,0.0,0.1175440410352634,-0.000270416108975,0.0005519954767793,3.046990063848897e-07,-0.0002646446228027,0.7969292160011391
107,-0.0012153168188364,0.2839705260558438,0.0806392596684326,0.0,-1.4072130784668144,1,8,931738.110904282,14586143.261246612,212755575237610.0,0.0,0.120266743058492,-0.0002672083130165,0.0005515760191928,3.042361049486599e-07,-0.0002623960899654,0.8125523778129432
108,-0.0012182728413297,0.2840020528492638,0.080657166022596,0.0,-1.407571076313212,1,8,931677.5411843916,14586159.81973687,212756058286906.38,0.0,0.1202789660411056,-0.0002672059871754,0.0005515909290648,3.0425255302665934e-07,-0.0002624049375299,0.812753828229527
109,-0.0012183734192418,0.2840031480752307,0.0806577881166414,0.0,-1.407575583464808,1,8,931673.3232878472,14586161.450354282,212756105855801.3,0.0,0.120279609558754,-0.0002672059927203,0.0005515914582019,3.042531367613085e-07,-0.0002623970794957,0.8127608892374981
110,-0.0012153968412784,0.2839713492638996,0.0806397272027596,0.0,-1.4072189073960526,1,8,931733.5701776124,14586145.807885673,212755649528900.8,0.0,0.1202670260603701,-0.000267208360851,0.0005515764259707,3.0423655368664617e-07,-0.0002623951004352,0.8125573175481204
111,-0.0006317730984394,0.2740615978938536,0.0751097594401323,0.0,-1.249887189872251,1,8,931929.8521564626,14585999.799652772,212751390155470.7,0.0,0.1202692778127042,-0.0002674913546519,0.0005508705477469,3.034583603750005e-07,-0.0002622174215503,0.8057039840856486
112,-0.0012151564140249,0.284554275919488,0.0809711359440641,0.0,-1.4181232399357744,1,8,931677.3325984592,14586161.423226207,212756105064412.4,0.0,0.1202787506576268,-0.0002672066776055,0.0005515914304866,3.042531061863149e-07,-0.0002623630862217,0.812838494917207
1,-0.0014215168938187,0.2845916920068024,0.0809924311592946,0.0,-1.4221132350669408,1,9,935264.6009219348,14577601.942716898,212506478400303.47,0.0,0.117497062884721,-0.000277008689805,0.0005567475936022,3.0996788298187626e-07,-0.000268859002972,0.7725977785572107
2,-0.0012138340023861,0.2832111056135311,0.0802085303428386,0.0,-1.4063769804980872,1,9,928621.037296706,14600972.740035765,213188404955267.47,0.0,0.1241401448302148,-0.0002698909281157,0.0005539055697834,3.0681138023712985e-07,-0.0002636705467011,0.7911049572174162
3,-0.0012139941874209,0.2832160948824992,0.0802113564004928,0.0,-1.4064926217511302,1,9,928620.743719064,14600972.758251335,213188405487197.6,0.0,0.1241401727057702,-0.0002698908717122,0.000553905837025,3.068116762904688e-07,-0.0002636594290379,0.791110457315353
